0.064911,0.0065871,0.31144,0.67649,0.29665,0.89417,0.6424,0.62599,0.0033864,0.85656,NaN,0.65981,0.77807,0.037242,0.55653,0.60675,0.309,0.60112,0.21344,0.53478,0.26817,0.17899,0.059625,0.66814,0.65791,0.52469,0.93873,0.27307,0.056365,0.57469,0.35466,0.74337,0.90272,0.25602,0.13702,0.35216,0.083435,0.51986,0.20239,0.23903,0.50056,0.68312,0.58003,0.29262,0.13772,0.24442,0.093693,0.16799,0.97859,0.84963,0.98059,0.26958,0.70505,0.84367,0.30831,0.49441,0.62582,0.31134,0.79042,0.28737,0.34041,0.88695,0.78315,0.83823,0.26101,0.4218,0.38485,0.52532,0.26155,0.10568,0.33989,0.28293,0.24417,0.0028406,0.49625,0.50115,0.30856,0.72269,0.84704,0.12669,0.7572,0.62892,0.66589,0.66483,0.59531,0.56788,0.58837,0.24126,0.25428,0.85785
0.65504,0.86347,0.71283,0.85886,0.59988,0.92984,0.76382,0.19156,0.2251,0.87498,0.65981,NaN,0.6481,0.80212,0.92794,0.32763,0.94751,0.42527,0.97152,0.071491,0.58268,0.41039,0.43662,0.10155,0.47687,0.36234,0.779,0.31415,0.57228,0.48844,0.43523,0.99879,0.32542,0.029563,0.79109,0.24174,0.91937,0.022765,0.51787,0.98758,0.32719,0.4952,0.43539,0.08056,0.57419,0.61149,0.84146,0.39246,0.84233,0.25624,0.34634,0.84774,0.97492,0.824,0.14255,0.065435,0.27105,0.27634,0.34255,0.8382,0.23563,0.27549,0.51723,0.099427,0.908,0.58882,0.20797,0.078711,0.02549,0.21641,0.45951,0.32253,0.29856,0.36336,0.70704,0.71743,0.45963,0.15248,0.65246,0.50352,0.56998,0.78931,0.54157,0.84453,0.68241,0.31828,0.28563,0.24012,0.50911,0.070714
0.97497,0.92531,0.55505,0.8689,0.40639,0.26768,0.49363,0.28393,0.36403,0.65685,0.77807,0.6481,NaN,0.78849,0.81034,0.032087,0.90754,0.039344,0.73855,0.97837,0.8383,0.50699,0.83831,0.94222,0.93612,0.77796,0.10815,0.93127,0.08965,0.10978,0.80622,0.3273,0.96454,0.4331,0.87204,0.76384,0.59662,0.65401,0.66365,0.93495,0.2643,0.20281,0.57665,0.1159,0.71448,0.53891,0.42508,0.51901,0.79236,0.5225,0.14626,0.74228,0.029452,0.67684,0.98015,0.20832,0.78561,0.054127,0.33994,0.78479,0.025889,0.86195,0.36314,0.2932,0.8701,0.8656,0.023595,0.73362,0.97917,0.66534,0.31875,0.35525,0.70311,0.04183,0.65025,0.92371,0.89681,0.56419,0.42418,0.39318,0.26172,0.96109,0.55532,0.63043,0.59549,0.64034,0.81085,0.63532,0.68847,0.50865
0.49497,0.51556,0.2594,0.44776,0.16955,0.87469,0.05612,0.029793,0.5587,0.17881,0.037242,0.80212,0.78849,NaN,0.68863,0.12508,0.83358,0.29671,0.74405,0.55939,0.35181,0.92995,0.89157,0.51708,0.33429,0.45671,0.66652,0.62784,0.99425,0.29989,0.81922,0.37701,0.38826,0.82108,0.63649,0.84645,0.74518,0.83196,0.96511,0.35029,0.26126,0.64509,0.62631,0.21999,0.65458,0.79292,0.027048,0.24689,0.52025,0.11636,0.2253,0.20252,0.516,0.32347,0.23921,0.5534,0.39116,0.15083,0.92639,0.33895,0.075292,0.042401,0.96911,0.11983,0.97101,0.67898,0.088723,0.94981,0.010962,0.37329,0.19609,0.41803,0.73308,0.13147,0.38563,0.90683,0.39204,0.44979,0.89145,0.12313,0.66147,0.51433,0.78544,0.3454,0.090493,0.28702,0.88072,0.48576,0.60221,0.80016
0.84813,0.24673,0.75868,0.70585,0.59261,0.12345,0.16355,0.14354,0.083613,0.03627,0.55653,0.92794,0.81034,0.68863,NaN,0.66385,0.47205,0.21651,0.65298,0.34409,0.81121,0.024343,0.91743,0.71618,0.7245,0.14709,0.86363,0.21602,0.94323,0.9772,0.31121,0.74438,0.015739,0.12461,0.31114,0.83404,0.54059,0.077259,0.91531,0.75048,0.67226,0.83431,0.089321,0.76851,0.19217,0.28391,0.19563,0.86609,0.74998,0.60201,0.31958,0.29684,0.11525,0.37853,0.87573,0.6593,0.87638,0.89157,0.56732,0.97412,0.4882,0.076101,0.37409,0.36395,0.74403,0.37035,0.1879,0.14915,0.67253,0.59988,0.25032,0.53593,0.57954,0.35364,0.84293,0.46816,0.50294,0.41987,0.75444,0.82231,0.56772,0.18714,0.01856,0.22763,0.38433,0.96834,0.18819,0.57464,0.0080819,0.79788
0.37936,0.65115,0.45688,0.45605,0.0085267,0.45709,0.64878,0.12519,0.55212,0.8212,0.60675,0.32763,0.032087,0.12508,0.66385,NaN,0.22888,0.20879,0.062506,0.08743,0.06151,0.80648,0.5877,0.61378,0.99573,0.45429,0.32932,0.77027,0.088644,0.97103,0.75304,0.45529,0.04724,0.52694,0.90001,0.7925,0.069563,0.35665,0.95754,0.055244,0.19344,0.15317,0.38287,0.97786,0.12886,0.086074,0.63629,0.39425,0.17737,0.3967,0.010456,0.2208,0.24852,0.13074,0.40967,0.11073,0.72822,0.32586,0.9375,0.44167,0.9803,0.86322,0.02592,0.088643,0.30343,0.5843,0.12368,0.15811,0.37625,0.161,0.0077814,0.84679,0.70943,0.92249,0.94216,0.72678,0.64279,0.76727,0.35033,0.68173,0.45314,0.85217,0.25098,0.80165,0.67307,0.10538,0.08218,0.80343,0.51673,0.047906
0.065133,0.00079778,0.12068,0.77895,0.27721,0.00029328,0.59951,0.5691,0.86291,0.83702,0.309,0.94751,0.90754,0.83358,0.47205,0.22888,NaN,0.9159,0.51711,0.94921,0.58707,0.74755,0.61065,0.82288,0.40972,0.019938,0.31533,0.1694,0.85231,0.87554,0.38785,0.39225,0.85329,0.61058,0.074562,0.2987,0.78809,0.3276,0.099776,0.022354,0.94474,0.39557,0.31901,0.98646,0.71781,0.12269,0.69825,0.66894,0.6803,0.49284,0.69008,0.89456,0.29724,0.017432,0.22952,0.63627,0.83733,0.49343,0.98321,0.80146,0.52938,0.59305,0.23052,0.034511,0.50373,0.7193,0.60839,0.57224,0.38034,0.46117,0.67726,0.42337,0.46027,0.29167,0.90424,0.24506,0.15771,0.2044,0.31495,0.76313,0.84827,0.60199,0.86198,0.17235,0.37266,0.74824,0.34367,0.78548,0.57859,0.95163
0.37108,0.78836,0.22122,0.039954,0.52217,0.012674,0.29043,0.0093826,0.6556,0.74289,0.60112,0.42527,0.039344,0.29671,0.21651,0.20879,0.9159,NaN,0.041719,0.16646,0.11672,0.668,0.27543,0.20522,0.49922,0.71157,0.50182,0.84047,0.8697,0.30666,0.16241,0.49522,0.70008,0.65535,0.18997,0.18581,0.45153,0.88506,0.17812,0.9805,0.1138,0.88796,0.05347,0.51799,0.042244,0.37181,0.03447,0.57088,0.74033,0.021685,0.077843,0.56819,0.19498,0.78523,0.76999,0.76208,0.3219,0.45945,0.81981,0.39352,0.26325,0.28196,0.017176,0.56613,0.088066,0.67236,0.6173,0.034114,0.011115,0.99825,0.90678,0.33688,0.18902,0.54241,0.37093,0.66713,0.97331,0.012436,0.50748,0.89619,0.35565,0.35294,0.047806,0.93742,0.9697,0.36896,0.40108,0.48634,0.63533,0.2383
0.79361,0.093568,0.60797,0.44126,0.38218,0.1457,0.82433,0.19636,0.36511,0.83339,0.21344,0.97152,0.73855,0.74405,0.65298,0.062506,0.51711,0.041719,NaN,0.36998,0.97167,0.63205,0.94358,0.79237,0.7738,0.67815,0.48615,0.12824,0.13236,0.67201,0.41927,0.92997,0.61711,0.105,0.47546,0.041764,0.46482,0.91851,0.29207,0.32788,0.083662,0.88853,0.05287,0.40584,0.45845,0.43739,0.92069,0.97155,0.83898,0.9597,0.94482,0.90456,0.78287,0.55735,0.50169,0.80214,0.38726,0.81875,0.64834,0.3458,0.27044,0.5775,0.25626,0.11321,0.1654,0.82746,0.49055,0.59593,0.68943,0.33709,0.57088,0.095446,0.097338,0.91405,0.70718,0.75656,0.25439,0.7254,0.6141,0.52788,0.92935,0.73706,0.26386,0.19576,0.93286,0.67715,0.39919,0.37236,0.11843,0.2772
0.87242,0.50911,0.92246,0.86075,0.85858,0.4468,0.58257,0.3957,0.67105,0.54004,0.53478,0.071491,0.97837,0.55939,0.34409,0.08743,0.94921,0.16646,0.36998,NaN,0.33358,0.28536,0.76717,0.067813,0.54787,0.91702,0.88094,0.93085,0.34215,0.25734,0.59105,0.51364,0.2739,0.53409,0.85957,0.9013,0.18744,0.86173,0.11386,0.86206,0.66693,0.40298,0.5289,0.61364,0.18403,0.20928,0.079168,0.26439,0.091928,0.99326,0.3547,0.71303,0.13743,0.76376,0.05471,0.50673,0.35105,0.51672,0.12198,0.71763,0.6795,0.2984,0.12726,0.41989,0.80646,0.70588,0.20639,0.65419,0.020351,0.047392,0.81888,0.19609,0.63114,0.16919,0.65023,0.83314,0.4591,0.38165,0.53063,0.94653,0.65934,0.17286,0.88795,0.73678,0.26995,0.51146,0.78139,0.8369,0.94299,0.50795
0.67252,0.12959,0.37176,0.85007,0.34303,0.48339,0.070493,0.088249,0.42761,0.75336,0.26817,0.58268,0.8383,0.35181,0.81121,0.06151,0.58707,0.11672,0.97167,0.33358,NaN,0.10923,0.6879,0.09452,0.43649,0.46897,0.7239,0.2883,0.76383,0.66731,0.5245,0.99216,0.13604,0.67533,0.40947,0.51464,0.064003,0.0016829,0.3594,0.76983,0.98264,0.32332,0.66462,0.7968,0.64368,0.14881,0.74812,0.62163,0.78474,0.020498,0.67863,0.4707,0.55013,0.23546,0.99927,0.041461,0.9431,0.20477,0.96522,0.60626,0.71497,0.063149,0.055169,0.51769,0.24165,0.49578,0.57356,0.73178,0.95207,0.8139,0.32771,0.41943,0.5354,0.46358,0.478,0.26843,0.97948,0.65291,0.16258,0.42529,0.096004,0.017817,0.79329,0.45165,0.10343,0.6963,0.06042,0.0069176,0.70996,0.26271
0.18336,0.027638,0.94478,0.6596,0.55933,0.99594,0.27487,0.54605,0.83726,0.36628,0.17899,0.41039,0.50699,0.92995,0.024343,0.80648,0.74755,0.668,0.63205,0.28536,0.10923,NaN,0.16956,0.16203,0.13328,0.0095626,0.40609,0.87653,0.20455,0.30403,0.32309,0.16272,0.55339,0.43643,0.33816,0.43305,0.41847,0.45089,0.07382,0.68526,0.05696,0.17422,0.42064,0.98849,0.99001,0.48365,0.16583,0.53595,0.80875,0.92037,0.15719,0.60878,0.18589,0.040948,0.281,0.258,0.39035,0.41799,0.68311,0.47968,0.066638,0.68003,0.42738,0.95793,0.54711,0.11039,0.77466,0.71082,0.9789,0.55161,0.28936,0.87212,0.065722,0.73159,0.90127,0.053525,0.97701,0.82526,0.53183,0.31221,0.09026,0.072705,0.13292,0.19187,0.69703,0.17583,0.95705,0.38464,0.72587,0.45915
0.27816,0.17707,0.23367,0.217,0.61467,0.079523,0.89064,0.9576,0.49156,0.97209,0.059625,0.43662,0.83831,0.89157,0.91743,0.5877,0.61065,0.27543,0.94358,0.76717,0.6879,0.16956,NaN,0.94288,0.46396,0.90578,0.48425,0.25328,0.034502,0.84792,0.74469,0.44649,0.3556,0.77797,0.60945,0.053601,0.78287,0.35732,0.89537,0.95483,0.88029,0.39314,0.81782,0.19271,0.28849,0.40637,0.96324,0.84378,0.12335,0.17959,0.66381,0.45348,0.24014,0.31158,0.87022,0.79606,0.57535,0.13753,0.32065,0.15738,0.57058,0.0035593,0.52238,0.55905,0.061911,0.67576,0.033689,0.3252,0.27444,0.96198,0.88251,0.98676,0.58392,0.00046412,0.36903,0.86226,0.99621,0.32068,0.42896,0.14126,0.15012,0.33463,0.74103,0.15985,0.42629,0.37547,0.61406,0.28725,0.59754,0.57978
0.98307,0.1248,0.4167,0.21098,0.56848,0.37318,0.68068,0.93488,0.66931,0.19787,0.66814,0.10155,0.94222,0.51708,0.71618,0.61378,0.82288,0.20522,0.79237,0.067813,0.09452,0.16203,0.94288,NaN,0.53466,0.98014,0.28368,0.76563,0.088353,0.22669,0.0022883,0.3717,0.87983,0.97997,0.50623,0.59216,0.92453,0.53411,0.27667,0.69697,0.98502,0.86916,0.015161,0.37177,0.52999,0.054823,0.97025,0.45205,0.031641,0.93483,0.8592,0.76574,0.2509,0.43314,0.29008,0.78174,0.87371,0.55659,0.90596,0.31567,0.67468,0.12461,0.57577,0.24176,0.067577,0.70773,0.79192,0.092002,0.85564,0.22142,0.19052,0.1387,0.84667,0.45935,0.62313,0.49839,0.70007,0.22888,0.55378,0.61543,0.65974,0.52698,0.76044,0.022854,0.98321,0.32766,0.24483,0.31929,0.20647,0.71571
0.89558,0.41424,0.39744,0.51038,0.16421,0.44413,0.47496,0.29382,0.55169,0.41329,0.65791,0.47687,0.93612,0.33429,0.7245,0.99573,0.40972,0.49922,0.7738,0.54787,0.43649,0.13328,0.46396,0.53466,NaN,0.2451,0.0119,0.64485,0.38435,0.54341,0.76481,0.30705,0.6359,0.50372,0.58151,0.56209,0.14569,0.16421,0.58252,0.21556,0.62472,0.83671,0.093782,0.32477,0.24863,0.30544,0.93834,0.44533,0.058484,0.4196,0.59903,0.44751,0.50922,0.42337,0.33069,0.25976,0.1382,0.3807,0.32289,0.1485,0.14554,0.11646,0.44628,0.23819,0.13745,0.094114,0.08065,0.61426,0.15253,0.78238,0.51918,0.38743,0.22124,0.48021,0.19233,0.93834,0.093991,0.89858,0.080052,0.023134,0.77425,0.00046898,0.020355,0.52458,0.17478,0.6689,0.58751,0.66981,0.69355,0.60091
0.032996,0.34678,0.9648,0.8435,0.54799,0.85064,0.58318,0.038966,0.87307,0.51527,0.52469,0.36234,0.77796,0.45671,0.14709,0.45429,0.019938,0.71157,0.67815,0.91702,0.46897,0.0095626,0.90578,0.98014,0.2451,NaN,0.61423,0.49692,0.46157,0.70397,0.55037,0.60858,0.55745,0.80766,0.38451,0.45386,0.072037,0.46216,0.9622,0.91168,0.30716,0.32355,0.42665,0.1122,0.27779,0.95755,0.90943,0.6419,0.069629,0.50215,0.95465,0.42126,0.63949,0.2193,0.75222,0.8768,0.0066625,0.72339,0.031217,0.64087,0.32532,0.82945,0.39216,0.56777,0.69394,0.28682,0.68129,0.08565,0.98826,0.94749,0.13731,0.8198,0.060787,0.27223,0.19651,0.72698,0.066794,0.011344,0.81837,0.66952,0.41741,0.013944,0.97628,0.72089,0.31068,0.91259,0.78949,0.65499,0.071986,0.61351
0.62158,0.15105,0.93966,0.3436,0.48674,0.64743,0.40871,0.44449,0.81286,0.39519,0.93873,0.779,0.10815,0.66652,0.86363,0.32932,0.31533,0.50182,0.48615,0.88094,0.7239,0.40609,0.48425,0.28368,0.0119,0.61423,NaN,0.49079,0.47886,0.38272,0.19903,0.60506,0.29057,0.86579,0.10326,0.27523,0.79925,0.19742,0.61996,0.74021,0.12795,0.07847,0.98765,0.29912,0.63553,0.52504,0.56359,0.69664,0.95967,0.069907,0.72881,0.14711,0.81148,0.30314,0.49725,0.24166,0.8032,0.082434,0.86777,0.011166,0.69155,0.73073,0.59188,0.67048,0.79758,0.27648,0.43767,0.25462,0.5369,0.47302,0.0057672,0.37342,0.57577,0.37701,0.54887,0.57421,0.40184,0.81203,0.94138,0.51718,0.59446,0.84272,0.80871,0.71525,0.92684,0.16408,0.48796,0.26204,0.92407,0.1413
0.11414,0.68709,0.44406,0.028638,0.81784,0.46133,0.42833,0.46762,0.24336,0.4477,0.27307,0.31415,0.93127,0.62784,0.21602,0.77027,0.1694,0.84047,0.12824,0.93085,0.2883,0.87653,0.25328,0.76563,0.64485,0.49692,0.49079,NaN,0.095655,0.45967,0.6976,0.040051,0.33327,0.74887,0.62723,0.055926,0.48271,0.2791,0.46187,0.070159,0.75247,0.82442,0.38578,0.7121,0.026359,0.75398,0.94395,0.92112,0.1386,0.89934,0.74212,0.56786,0.96386,0.89826,0.73396,0.005687,0.80614,0.86964,0.33338,0.77838,0.48402,0.52197,0.74466,0.26542,0.84575,0.981,0.43485,0.84302,0.49597,0.025558,0.049346,0.83552,0.47478,0.93741,0.41161,0.83132,0.97707,0.9305,0.7263,0.5894,0.11588,0.83028,0.60119,0.86551,0.060541,0.9305,0.1211,0.38223,0.81146,0.99063
0.8395,0.97371,0.91833,0.79633,0.40712,0.052528,0.24645,0.21466,0.060393,0.0047053,0.056365,0.57228,0.08965,0.99425,0.94323,0.088644,0.85231,0.8697,0.13236,0.34215,0.76383,0.20455,0.034502,0.088353,0.38435,0.46157,0.47886,0.095655,NaN,0.82631,0.033952,0.92535,0.50078,0.35094,0.096945,0.7161,0.51355,0.39944,0.95479,0.88763,0.71161,0.048496,0.16336,0.9087,0.64977,0.42757,0.57792,0.057394,0.33144,0.39633,0.12829,0.5862,0.78928,0.018492,0.24909,0.31723,0.056861,0.092452,0.59039,0.85467,0.45198,0.33874,0.94654,0.22104,0.78156,0.82846,0.79277,0.95657,0.54465,0.25104,0.63002,0.72808,0.99183,0.53526,0.94058,0.43795,0.017355,0.88191,0.071575,0.98638,0.21296,0.57752,0.40851,0.12313,0.5291,0.73935,0.41385,0.81121,0.24606,0.50583
0.47554,0.011412,0.63038,0.11308,0.34997,0.006823,0.51754,0.11754,0.94594,0.91532,0.57469,0.48844,0.10978,0.29989,0.9772,0.97103,0.87554,0.30666,0.67201,0.25734,0.66731,0.30403,0.84792,0.22669,0.54341,0.70397,0.38272,0.45967,0.82631,NaN,0.55824,0.89986,0.93478,0.23484,0.92618,0.6322,0.85673,0.22605,0.59315,0.50726,0.18257,0.72575,0.26984,0.71125,0.98965,0.51702,0.018876,0.81223,0.96987,0.761,0.27193,0.55121,0.96433,0.20673,0.93835,0.63471,0.1746,0.15313,0.98802,0.1096,0.20096,0.32717,0.38093,0.060416,0.84344,0.18241,0.17962,0.29531,0.42778,0.2073,0.65053,0.54368,0.83625,0.57147,0.36533,0.91567,0.75274,0.32926,0.31128,0.50735,0.25044,0.23619,0.47078,0.75412,0.24439,0.12816,0.71979,0.91382,0.02969,0.35827
0.70013,0.1083,0.8398,0.1272,0.29284,0.42756,0.51967,0.49471,0.30305,0.55421,0.35466,0.43523,0.80622,0.81922,0.31121,0.75304,0.38785,0.16241,0.41927,0.59105,0.5245,0.32309,0.74469,0.0022883,0.76481,0.55037,0.19903,0.6976,0.033952,0.55824,NaN,0.090834,0.4522,0.1972,0.42563,0.99252,0.78327,0.49476,0.94024,0.70035,0.091049,0.39051,0.18713,0.11463,0.88166,0.016011,0.35594,0.47057,0.80133,0.22422,0.59585,0.12011,0.34737,0.23058,0.42766,0.70968,0.61439,0.021534,0.89679,0.9917,0.76963,0.62922,0.027455,0.33016,0.87873,0.94702,0.90852,0.3404,0.59785,0.46202,0.081265,0.12684,0.99759,0.35468,0.7426,0.88637,0.32755,0.15023,0.69593,0.28024,0.41184,0.2688,0.46748,0.53341,0.17328,0.40819,0.47988,0.46041,0.077865,0.10137
